,track_name,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
spotify:track:35MKhw2YBKApmD7fAnPERC,Faith (with Dolly Parton) [feat. Mr. Probz],spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,big room,75,3008027,0.547,0.795,8,-3.721,1,0.0489,0.145,0.0,0.11,0.723,118.118,4,happy
spotify:track:18RdChpgvaAO7GXDjLks2B,Friends,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,dance pop,73,1059592,0.747,0.537,10,-5.76,1,0.0413,0.198,1.26e-05,0.18,0.453,97.056,4,happy
spotify:track:0ZXdzaT1k688dkpNeEgQiV,I Don't Know Why,spotify:artist:5jAMCwdNHWr7JThxtMuEyy,NOTD,dance pop,72,162297,0.499,0.898,8,-4.181,0,0.124,0.124,7.2e-06,0.0832,0.618,120.04,4,happy
spotify:track:53kWAAfx7IopXRa31MQHB8,Good Vibes,spotify:artist:28y6CyJNkGNjJQKrlx4AmN,HRVY,dance pop,73,1221158,0.558,0.877,10,-3.392,1,0.145,0.274,0.0,0.162,0.762,99.988,4,happy
spotify:track:0sf12qNH5qcw8qpgymFOqD,Blinding Lights,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,canadian contemporary r&b,94,27109569,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4,happy
spotify:track:1cVQmBnSLjhWB67iqAXYZZ,I Just Wanna (feat. Bow Anderson),spotify:artist:4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,dance pop,79,1064154,0.696,0.724,11,-7.083,1,0.0421,0.18,8.69e-05,0.251,0.568,117.998,4,happy
spotify:track:6pU7kdmhRvhc8twYRl14bD,Somebody,spotify:artist:6Paz0vXJJ9bCPf0fEm3qzg,Dagny,dance pop,64,98467,0.721,0.763,5,-4.748,1,0.0382,0.00178,0.000238,0.0945,0.436,117.981,4,happy
spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,dance pop,93,21737548,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,4,happy
spotify:track:44gz3bzhdcGUFgA5oc1wSu,Holiday,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,Little Mix,dance pop,85,8449010,0.712,0.676,5,-5.965,1,0.184,0.076,0.0,0.0669,0.648,106.156,4,happy
spotify:track:4WEojtwHd0MUF3sPz5ITAj,Little Bit Of Love - Indian Summer Remix,spotify:artist:4kYGAK2zu9EAomwj3hXkXy,JP Cooper,neo mellow,74,588580,0.708,0.758,7,-4.453,1,0.0367,0.0133,1.04e-05,0.418,0.272,101.017,4,happy
spotify:track:2IHLaN6wwYKQ3S24NsQqpA,I Love Me,spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,dance pop,84,18651664,0.664,0.561,6,-7.031,1,0.0495,0.00261,0.0,0.0764,0.713,150.093,4,happy
spotify:track:67CZNsG3SQ1S8O2BsjTo4R,My Way,spotify:artist:0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,pop soul,72,618441,0.619,0.557,10,-7.461,1,0.0433,0.0436,0.0,0.112,0.378,74.007,4,happy
spotify:track:3oiLlbBynuErymca4Dwp5H,Get To Know You,spotify:artist:78c7nvjh7AbOgTNV7QKMxZ,Samantha Harvey,channel pop,51,63617,0.761,0.695,5,-4.048,1,0.0886,0.0783,0.0,0.14,0.69,118.004,4,happy
spotify:track:5ri4zqtWhG07hIuNNDWP76,Fly Away,spotify:artist:2NjfBq1NflQcKSeiDooVjY,Tones And I,australian pop,81,2482877,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,0.503,124.988,4,happy
spotify:track:575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,canadian pop,92,30655685,0.706,0.855,10,-5.377,1,0.215,0.0911,0.0,0.347,0.293,107.184,4,happy
spotify:track:00ETaeHUQ6lops3oWU1Wrt,Hot Stuff,spotify:artist:23fqKkggKUBHNkbKtXEls4,Kygo,edm,86,7021922,0.681,0.773,5,-5.749,1,0.148,0.019,1.28e-06,0.11,0.429,119.961,4,happy
spotify:track:6KgZeNR9fab84NbLXa81cY,Blue Jeans,spotify:artist:4FcZfItjVIsfO9TynErl7X,Jubël,pop dance,69,33293,0.745,0.555,5,-6.806,0,0.052,0.6,2.08e-05,0.262,0.673,118.97,4,happy
spotify:track:2FOwRoyI2TTujfAGmHgEJP,Genetics,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,dance pop,84,9868906,0.788,0.743,8,-7.711,1,0.328,0.0284,0.00124,0.34,0.423,122.005,4,happy
spotify:track:5hlwCtGdtDBzXeMBJpD5IK,Toast,spotify:artist:1ZrBGJWLL8NiAjgNifCy90,Smith & Thell,swedish pop,63,51647,0.548,0.806,1,-7.249,1,0.0628,0.0448,0.0,0.126,0.749,189.996,4,happy
spotify:track:43Hit5V2BpPq2vxvca3ysc,Lean On Me,spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,swedish pop,72,64262,0.799,0.419,6,-7.99,1,0.174,0.412,0.0,0.203,0.716,156.055,4,happy
spotify:track:7jqXDgGWkV4w2ctdb2g59o,At Least I Had Fun,spotify:artist:4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,dance pop,75,1017987,0.794,0.706,5,-6.066,0,0.0382,0.198,0.0,0.0536,0.908,116.032,4,happy
spotify:track:5LKNumPGm1bEyVroDE4rcZ,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,spotify:artist:7jEEE187pVG6InOxn03oA5,Benjamin Ingrosso,swedish pop,66,106095,0.649,0.718,8,-7.101,0,0.0506,0.0106,0.000198,0.117,0.715,112.049,4,happy
spotify:track:0DiDStADDVh3SvAsoJAFMk,Only Human,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,boy band,83,4791473,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,4,happy
spotify:track:11xOwUHV7P1q7UpEQuMIrx,Table For 2,spotify:artist:0NGAZxHanS9e0iNHpR8f2W,Alok,electro house,84,9211294,0.657,0.614,0,-7.829,0,0.055,0.0625,0.0,0.397,0.723,113.009,4,happy
spotify:track:5NUXE8W12lWcUXgJRCjeEw,One Too Many,spotify:artist:0u2FHSq3ln94y5Q57xazwf,Keith Urban,australian country,75,4016058,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,4,happy
spotify:track:7c71baHwrGDOeIFl1gVO14,Paradise,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop,76,3333064,0.642,0.881,11,-3.537,1,0.0393,0.209,0.0,0.21,0.913,138.03,4,happy
spotify:track:6J7U49QGecWb3WqIqfSYc0,Year of the Young,spotify:artist:1ZrBGJWLL8NiAjgNifCy90,Smith & Thell,swedish pop,63,51647,0.611,0.88,7,-6.571,0,0.0378,0.000817,1.01e-05,0.0598,0.771,144.996,4,happy
spotify:track:7FjZU7XFs7P9jHI9Z0yRhK,So Close,spotify:artist:5jAMCwdNHWr7JThxtMuEyy,NOTD,dance pop,72,162297,0.7,0.872,10,-5.896,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,4,happy
spotify:track:1UotQ5kMAEiCJVisAVkxOh,In Betweenin',spotify:artist:6deoGjNPov9XZSS8A2PCST,AUSTN,social media pop,47,20095,0.705,0.824,2,-4.825,1,0.0347,0.18,0.0,0.0901,0.925,146.999,4,happy
spotify:track:1unYcdhNL2NwFl2kBSiaZ9,Complicated,spotify:artist:04HqRx07Bv9gh7rsrMTqs7,Miss Li,classic swedish pop,69,129702,0.878,0.48,0,-7.089,0,0.0544,0.105,0.0,0.102,0.83,116.042,4,happy
spotify:track:6iMoJ3UdrO2ZjzzcaN8Eom,Somebody,spotify:artist:1IueXOQyABrMOprrzwQJWN,Sigala,dance pop,77,1187051,0.675,0.849,0,-3.841,1,0.0675,0.0938,0.0,0.121,0.681,100.111,4,happy
spotify:track:1nAvS4GbkxR7iISU5ZfLPf,YES,spotify:artist:5UECxOkeFG2n9ESNADgASX,BEN & TAN,na,49,2444,0.563,0.583,7,-7.302,1,0.031,0.00658,0.0,0.102,0.525,91.899,4,happy
spotify:track:0VrgIjDkmDwlgZk54Try2u,Little Bit Of Love,spotify:artist:4kYGAK2zu9EAomwj3hXkXy,JP Cooper,neo mellow,74,588580,0.659,0.801,7,-4.234,1,0.0435,0.0636,0.0,0.341,0.334,105.991,4,happy
spotify:track:2wenGTypSYHXl1sN1pNC7X,Slow Dance (feat. Ava Max) - Sam Feldt Remix,spotify:artist:6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,electropop,73,511333,0.732,0.85,1,-5.999,1,0.0444,0.114,2.02e-06,0.0388,0.372,124.024,4,happy
spotify:track:6AoHQqGnuwFk9ygWhzLRws,Dance with Me (feat. Thomas Rhett & Young Thug),spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Diplo,bmore,85,2327715,0.73,0.792,6,-5.33,0,0.13,0.0264,0.0,0.101,0.745,99.039,4,happy
spotify:track:1z1XegUChLLQfcbtIK8ABn,Body Back (feat. Maia Wright),spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,dance pop,76,626540,0.686,0.83,8,-4.437,1,0.0369,0.0948,1.33e-06,0.182,0.486,123.032,4,happy
spotify:track:3ViJYmiobUr5ozBHHcpzbF,Anti-Everything,spotify:artist:3hyEbRtp617pNCuuQjyOmc,Lost Kings,dance pop,66,280632,0.734,0.663,0,-7.292,1,0.185,0.28,0.0,0.12,0.256,101.943,4,happy
spotify:track:68zNuCEl9UHTbcBltW2uDv,Someone,spotify:artist:4FcZfItjVIsfO9TynErl7X,Jubël,pop dance,69,33293,0.7,0.904,2,-4.03,1,0.0431,0.0531,8.03e-06,0.105,0.347,103.039,4,happy
spotify:track:6Q3K9gVUZRMZqZKrXovbM2,I'll Wait,spotify:artist:23fqKkggKUBHNkbKtXEls4,Kygo,edm,86,7021922,0.611,0.651,1,-6.973,1,0.0587,0.148,1.84e-05,0.105,0.357,122.983,4,happy
spotify:track:0FJw1Pg9xXCxbcyQMI6GAe,My Way (Steve Aoki & Aloe Blacc),spotify:artist:77AiFEVeAVj2ORpC85QVJs,Steve Aoki,big room,79,3481544,0.585,0.82,10,-4.428,1,0.0774,0.11,0.0,0.134,0.396,169.895,4,happy
spotify:track:0OJN2A3Qyvd7pwSF0AIteC,Keep You Mine,spotify:artist:5jAMCwdNHWr7JThxtMuEyy,NOTD,dance pop,72,162297,0.81,0.788,10,-3.663,1,0.0447,0.267,0.000172,0.196,0.845,135.991,4,happy
spotify:track:7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),spotify:artist:60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,big room,81,14091616,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,4,happy
spotify:track:6LS5QB8GW8raREqEEQPEMs,Forgive Me Friend,spotify:artist:1ZrBGJWLL8NiAjgNifCy90,Smith & Thell,swedish pop,63,51647,0.589,0.783,1,-6.069,1,0.0318,0.000927,1.12e-06,0.187,0.622,127.92,4,happy
spotify:track:4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,pop,98,35082263,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,4,happy
spotify:track:5PYQUBXc7NYeI1obMKSJK0,Never Really Over,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,dance pop,86,17001406,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,4,happy
spotify:track:7GajHE5z66qqmzTrKVFCab,Take Care of You,spotify:artist:7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,dance pop,73,1059592,0.66,0.667,11,-6.87,1,0.0474,0.141,5.26e-05,0.107,0.452,114.901,4,happy
spotify:track:58jecLK0epwMLr9cy5vFUy,Hold You Tonight (with Chris Lane),spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,Gryffin,dance pop,76,626540,0.467,0.795,11,-3.6,1,0.0687,0.102,0.0,0.264,0.472,163.837,4,happy
spotify:track:32zrJNyJdpoMOqW7u3PEgo,Goofy,spotify:artist:4nljnlPiswjFIoVpLGn8Wc,MishCatt,indie tico,54,16202,0.752,0.636,4,-5.9,0,0.109,0.0742,0.00237,0.191,0.56,170.11,4,happy
spotify:track:3nVJ4tGeLFR6HUiz3e7qAe,Happy Kids,spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,big room,63,93652,0.603,0.649,11,-5.848,1,0.0476,0.0105,0.0,0.243,0.672,124.073,4,happy
spotify:track:6VrLYoQKdhu1Jruei06t65,Somebody To You,spotify:artist:7gAppWoH7pcYmphCVTXkzs,The Vamps,boy band,76,4107420,0.526,0.818,3,-5.952,1,0.0358,0.0587,0.0,0.333,0.896,171.96,4,happy
spotify:track:45ZGEdLxCZvdMX9jWlsAAx,I Don't Belong In This Club,spotify:artist:2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,boy band,79,2503351,0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036,4,happy
spotify:track:4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Journey,album rock,75,3302382,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4,happy
spotify:track:1gv4xPanImH17bKZ9rOveR,Raise Your Glass,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,dance pop,82,9943911,0.7,0.709,7,-5.006,1,0.0839,0.0048,0.0,0.0289,0.625,122.019,4,happy
spotify:track:3SPDQfj2UfWq6A2NllZnzn,What Makes You Beautiful,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,boy band,89,19197530,0.729,0.771,4,-2.451,1,0.0725,0.00761,0.0,0.087,0.873,125.011,4,happy
spotify:track:0bRXwKfigvpKZUurwqAlEh,Lovely Day,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,funk,76,1028001,0.69,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.918,4,happy
spotify:track:249gnXrbfmV8NG6jTEMSwD,Life Goes On,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,BTS,k-pop,96,26843510,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,4,happy
spotify:track:4NBTZtAt1F13VvlSKe6KTl,This Feeling,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,dance pop,84,17161671,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,4,happy
spotify:track:3AszgPDZd9q0DpDFt4HFBy,Hey Ya! - Radio Mix,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,Outkast,atl hip hop,76,1531154,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,4,happy
spotify:track:5d1fRO6RYAtbPPgbpSHnlA,Anti-Everything,spotify:artist:3hyEbRtp617pNCuuQjyOmc,Lost Kings,dance pop,66,280632,0.734,0.663,0,-7.292,1,0.185,0.28,0.0,0.12,0.256,101.943,4,happy
spotify:track:2grjqo0Frpf2okIBiifQKs,September,spotify:artist:4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",disco,76,2684722,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4,happy
spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,spotify:artist:2WKdxPFRD7IqZvlIAvhMgY,Fugees,east coast hip hop,69,860139,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,4,happy
spotify:track:0uI7yAKUf52Cn7y3sYyjiX,3 Nights,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,alternative pop rock,74,446680,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,4,happy
spotify:track:2bQhVQbV7VBzSOPo8mbkUR,Beach House,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,dance pop,84,17161671,0.4,0.838,0,-4.491,1,0.0526,0.174,0.0,0.341,0.533,179.945,4,happy
spotify:track:37sINbJZcFdHFAsVNsPq1i,Superheroes,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,The Script,celtic rock,77,6306737,0.491,0.885,3,-4.121,1,0.0395,0.00219,0.0,0.0741,0.641,166.992,4,happy
spotify:track:2Y90nL1ohB4sgYELDs7uNx,Glory Days,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,classic rock,81,3680487,0.574,0.96,9,-4.906,1,0.032,0.0457,0.0,0.121,0.978,117.486,4,happy
spotify:track:4VRJfWj7cNKivIggXeje8z,What I Like About You,spotify:artist:3daM7asS0gCFvyLemNx2EE,The Romantics,album rock,57,232905,0.426,0.957,9,-5.552,1,0.0634,0.00162,0.000617,0.291,0.888,159.977,4,happy
spotify:track:1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,dance pop,85,19326929,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4,happy
spotify:track:3Fxd1o2CLzlP5v1kV9XBmJ,Yes or No (Demo),spotify:artist:7uELj3CTZDGSpqH1TNPIdQ,Tayo Sound,na,46,6035,0.55,0.543,5,-6.096,0,0.0323,0.236,1.42e-06,0.481,0.788,182.063,4,happy
spotify:track:2q5qVYEWK5LcG35JfSlYYx,Swimming In The Stars,spotify:artist:26dSoYclwsYLMAKD3tpOr4,Britney Spears,dance pop,83,8238031,0.496,0.825,1,-5.251,1,0.0673,0.00105,0.0,0.0809,0.521,139.824,4,happy
spotify:track:5yjOhc3JKrznGouRHMagoJ,Shivers,spotify:artist:3QLIkT4rD2FMusaqmkepbq,Rachel Platten,dance pop,68,811083,0.838,0.724,0,-3.025,1,0.0754,0.0934,1.73e-06,0.0522,0.385,112.992,4,happy
spotify:track:5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,dance pop,84,9868906,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,4,happy
spotify:track:1orD9IAKp9MotxkDEhl6Mr,Everyday People,spotify:artist:5m8H6zSadhu1j9Yi04VLqD,Sly & The Family Stone,classic rock,62,642644,0.814,0.514,7,-11.571,1,0.0295,0.255,0.0471,0.0605,0.787,114.06,4,happy
spotify:track:38zwkK6TtTjIW9tpYBfZ3D,Paradise,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop,76,3333064,0.642,0.881,11,-3.537,1,0.0393,0.209,0.0,0.21,0.913,138.03,4,happy
spotify:track:6CenzKfN5aqSMXV8yJAi43,Horizon (feat. Leon Bridges),spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,Diplo,bmore,85,2327715,0.639,0.647,7,-6.537,0,0.0301,0.0301,0.000142,0.0964,0.352,130.032,4,happy
spotify:track:3McTpsUQfEDrlNd2ikro2E,All the Smoke (feat. Gunna & Wiz Khalifa),spotify:artist:1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,cali rap,74,260106,0.712,0.822,6,-3.728,0,0.131,0.0321,0.0,0.239,0.469,91.011,4,happy
spotify:track:4AMY0oGSt7vZwgxDnHCJBr,True Colors (feat. Maya Avedis),spotify:artist:1Fy4Vnoq3HspYLrgEs9VNc,XO Cupid,tropical house,55,4052,0.636,0.63,0,-6.396,1,0.0346,0.0796,0.0,0.13,0.454,104.845,4,happy
spotify:track:6zTKuNMEU3svBn65L6u88M,Bad Vibrations,spotify:artist:4Q6zYbQ2MrKiEWTGB3yrPv,Jesper Jenset,norwegian pop,51,33085,0.768,0.589,8,-8.991,0,0.0403,0.00417,2.67e-05,0.136,0.757,97.979,4,happy
spotify:track:3Ct8NiRoh0OqFhTTsrwkEc,Happy Kids,spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,big room,63,93652,0.603,0.65,11,-5.848,1,0.0477,0.0102,0.0,0.243,0.678,124.068,4,happy
spotify:track:0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,spotify:artist:3TVjdmhfFoYJLgBEkkZTBm,John De Sohn,big room,63,93652,0.651,0.617,8,-6.077,1,0.0309,0.179,0.0,0.113,0.591,121.977,4,happy
spotify:track:5H9H0i7UCmRDCZRHldbmhN,Sucker for You,spotify:artist:2JLqTvFXmC87BksiCsBezV,Matt Terry,talent show,52,120336,0.876,0.649,0,-4.369,1,0.0691,0.223,0.0,0.332,0.742,95.034,4,happy
spotify:track:5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),spotify:artist:2X97ZAqRKRMYFIDqtvGgGc,Silk City,edm,62,60365,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4,happy
spotify:track:4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),spotify:artist:60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,big room,81,14091616,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,4,happy
spotify:track:2YyvWje3cEYyqgYhNUIaBJ,La Di Da,spotify:artist:1cZQSpDsxgKIX2yW5OR9Ot,Lennon Stella,canadian pop,75,275251,0.689,0.679,7,-5.893,1,0.0517,0.195,0.00111,0.224,0.475,149.972,4,happy
spotify:track:5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,dance pop,86,21015038,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4,happy
spotify:track:2fCCoGXcA2j9fFhvfRqfVQ,Masterpiece,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,OMI,dance pop,66,558238,0.854,0.623,2,-5.39,1,0.066,0.461,6.73e-05,0.0559,0.822,113.046,4,happy
spotify:track:1GELM6kROxHwFJDJdp7qqy,happiness - Dyro Remix,spotify:artist:73eAAfRkS2Vi4hx68oTJJE,John K,electropop,69,73194,0.79,0.758,11,-4.286,1,0.221,0.00616,0.0,0.152,0.79,117.82,4,happy
spotify:track:4GV5sSkmlS3BQutuSIqZkV,Medicine,spotify:artist:38CvLGTsjtoloDgv3OKQp8,Robinson,australian pop,58,67844,0.529,0.817,9,-4.05,0,0.052,0.134,0.0,0.0905,0.299,77.053,4,happy
spotify:track:7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,dance pop,86,21015038,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4,happy
spotify:track:4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],spotify:artist:56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,nz pop,79,65111,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4,happy
spotify:track:4BiiOzZCrXEzHRLYcYFiD5,Hope,spotify:artist:69GGBxA162lTqCwzJG5jLp,The Chainsmokers,dance pop,84,17161671,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,4,happy
spotify:track:6xjxMWGsprmtUVMDaMhgH0,Grow Old with Me,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,modern rock,71,1625695,0.504,0.592,7,-8.397,1,0.0301,0.799,2.07e-06,0.174,0.39,146.182,4,happy
spotify:track:5zjesnnX1y2PkYKNZl5Jl0,Rich & Famous (with Isac Elliot),spotify:artist:1X6dfPmF8f5C5EW3WIGfvm,SJUR,deep tropical house,46,22729,0.704,0.881,9,-5.502,1,0.0381,0.026,7.84e-06,0.113,0.822,118.025,4,happy
spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,Shower,spotify:artist:4obzFoKoKRHIphyHzJ35G3,Becky G,dance pop,82,9591570,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,4,happy
spotify:track:4jE9TxGdC5HXoffwtiQe8a,Stuntin' On You (feat. DDG & Dame D.O.L.L.A.) - Remix,spotify:artist:1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,cali rap,74,260106,0.816,0.669,8,-5.943,1,0.3,0.00928,1.77e-06,0.124,0.774,173.936,4,happy
spotify:track:0K7dHDzNwEAF4kgJUK96Mq,All I Need - Rudimental Remix,spotify:artist:4hf3caW9H8uFwwbv5pFjcg,Jake Bugg,modern rock,63,719163,0.558,0.743,1,-5.744,1,0.0425,0.0267,0.00504,0.111,0.4,169.981,4,happy
spotify:track:0Zbbxnx4SGGHoIow4PpISP,Stargazing,spotify:artist:23fqKkggKUBHNkbKtXEls4,Kygo,edm,86,7021922,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,4,happy
spotify:track:61A5grQZlbqoCxVUWLI19v,H.O.L.Y.,spotify:artist:61ipISvUVa5LkJlKZnm3Oo,Alle Farben,deep euro house,70,286065,0.565,0.653,0,-5.846,0,0.0626,0.195,0.0,0.191,0.471,100.051,4,happy
spotify:track:2dlEdDEmuQsrcXaAL3Znzi,You Make My Dreams (Come True),spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,album rock,78,1366382,0.737,0.569,5,-6.702,1,0.0552,0.261,0.308,0.046,0.912,167.202,4,happy
spotify:track:0iSWAT0EL8TwmzcgBjKMh6,What a Feeling,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,boy band,89,19197530,0.678,0.869,0,-4.345,0,0.0461,0.149,0.0,0.0593,0.882,123.964,4,happy
spotify:track:6S9i5ew6dEQO0RSTkmBLoE,Stuck In My Head (feat. AJ Mitchell),spotify:artist:0rlKkLkpsCnJbZethGBfAk,Captain Cuts,pop edm,63,10823,0.582,0.643,3,-5.242,1,0.325,0.203,0.0,0.0735,0.645,102.09,4,happy
spotify:track:05OCY605lOXP7koHNBMPc2,Crime,spotify:artist:6cQVcprcYDxGM79YmyCkcQ,VAX,swedish pop,54,10037,0.666,0.435,6,-8.089,0,0.0391,0.369,0.0,0.106,0.6,114.963,4,happy
spotify:track:5tqNWWiySiABLrGAvSWsO5,Is It Just Me? (feat. Charlie Puth),spotify:artist:4xnihxcoXWK3UqryOSnbw5,Sasha Sloan,electropop,77,710294,0.682,0.363,2,-10.837,1,0.0261,0.699,3e-05,0.363,0.203,94.978,4,happy
spotify:track:0pBhA8yQ5FUKyQG13x2Qmh,"Get Outta My Dreams, Get into My Car",spotify:artist:5IDs1CK15HegSAhGEbSYXo,Billy Ocean,dance rock,65,619537,0.661,0.911,4,-6.571,1,0.0417,0.0557,5.54e-06,0.348,0.919,117.147,4,happy
spotify:track:67vYdAAM3oGsEImCRfbtsF,Times Like These,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,alternative metal,79,8257394,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,4,happy
